date,Close,Volume,Open,High,Low,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Stoch_k,Stoch_d,OBV,Volume_SMA_20,Price_Volume_Ratio,ATR_14,ROC_10,MOM_10,positive_score,negative_score,neutral_score,sentiment_score,sentiment,Sentiment_SMA_5,Sentiment_SMA_10,Sentiment_Momentum,Sentiment_Volatility,Sentiment_ZScore
2019-09-13,54.6875,159053200,55.0,55.1975,54.255,54.81476,52.832565,51.764326000000004,46.779569,54.71972650044154,53.09775367841844,51.78368985487273,60.31539059505341,0.998569307246342,0.6828832502774055,0.3156860569689365,55.67984314255924,52.832565,49.98528685744076,84.38311037335508,91.47307884679732,-2129068600.0,107784860.0,3.4383149788875674e-07,1.214597838774473,4.660064111764992,2.4350000000000023,0.8100912630558014,0.8461713790893555,0.8873099228915047,0.09163285927339034,neutral,0.30513046957089757,0.31837906410606703,-74.67715729788239,0.2186701422739551,-1.5400521839364825
2019-09-16,54.975,84632560,54.4325,55.0325,54.39,55.10126,53.00006499999999,51.84267599999999,46.83664400000001,54.80481766696103,53.276539042378595,51.908839272328706,61.468093227832846,1.0220218567331187,0.7507109715685483,0.27131088516457047,55.93624120743298,53.00006499999999,50.063888792567006,75.15087482672064,84.93864211939768,-2044436040.0,106253764.0,6.495726940080745e-07,1.1737337074334389,5.3463638976717425,2.789999999999999,0.8739749448640006,0.5935414433479309,0.4636108577251434,0.39429093490947376,positive,0.3357106861885731,0.3444437018970938,63.341968162646104,0.20954760813611203,-0.0932261711677914
2019-09-17,55.175,73545880,54.99,55.205,54.78,55.30126,53.12944,51.946076000000005,46.886344,54.92821177797402,53.45734484786635,52.03692400674719,62.288715556448,1.0447038045448807,0.8095095381638149,0.23519426638106578,56.20615994721579,53.12944,50.05272005278422,71.2698412698413,76.93460882330565,-1970890160.0,105044674.0,7.502119765240418e-07,1.1202527283310502,7.292173067574137,3.75,0.8477385312318801,0.724727213382721,0.8543026276997158,0.22062496570023624,positive,0.29312536837601233,0.30972549526688314,-49.11217287161613,0.19680169493443292,-0.8498200165577521
2019-09-18,55.6925,102572360,55.265,55.7125,54.86,55.26026,53.284565,52.053726000000005,46.940369000000004,55.18297451864935,53.67021676711718,52.18027992805123,64.40133642248435,1.0918511561974569,0.8659778617705434,0.2258732944269135,56.544259277243725,53.284565,50.024870722756276,76.8571818571819,74.42596598458125,-1868317800.0,104789386.0,5.429581614384227e-07,1.1011275334502608,6.491706104498309,3.395000000000003,0.8825803051392237,0.5176737904548645,0.8766407469908396,0.5301731511166221,positive,0.3921582496099685,0.32412733925389625,1414.4020498925481,0.20796895520825412,0.5689051120732411
2019-09-19,55.24,88751520,55.5025,55.94,55.0925,55.153999999999996,53.38856499999999,52.14237599999999,46.99334400000001,55.201983012432905,53.819719932153646,52.30026895048059,61.17424145599755,1.080250350156632,0.9088323594477612,0.17141799070887087,56.75664823844519,53.38856499999999,50.0204817615548,78.06735306735311,75.39812539812542,-1957069320.0,104914012.0,6.224118753121073e-07,1.0830112810609562,3.600900225056267,1.9200000000000017,0.8244917765259743,0.7453595042228699,0.8469898760318756,0.12474507352580196,neutral,0.2722933969051048,0.31573449751369953,-82.771667415994,0.21472956527856965,-1.1819617070693382
2019-09-20,54.4325,231908360,55.345,55.64,54.3683,55.102999999999994,53.45444,52.222275999999994,47.0344815,54.94548867495527,53.8780799386152,52.383885854383315,55.80064875615563,0.9944348998379624,0.9259528675258015,0.06848203231216088,56.84996928622261,53.45444,50.05891071377739,73.27327327327332,76.0659360659361,-2188977680.0,112055866.0,2.3471555747278796e-07,1.0964890466994597,2.09603301134765,1.1174999999999997,0.8890979588031769,0.0,0.7538200736045837,0.484962522983551,positive,0.35095932964713694,0.3280448996090174,429.2452149033632,0.22110186608006882,0.4190875128167551
2019-09-23,54.68,77678600,54.7375,54.96,54.4125,55.044,53.65544,52.299376,47.087019,54.856992449970186,53.954453277794705,52.47392954636828,57.04607040021575,0.9356115709576471,0.9278846082121708,0.007726962745476351,56.83453352073753,53.65544,50.47634647926247,65.31570837853562,72.21877823972066,-2111299080.0,106563228.0,7.039261778662334e-07,1.057275543363784,2.124480552831868,1.1375000000000028,0.8272133231163025,0.7645037651062012,0.7110372185707092,0.02612898250420888,positive,0.27732693916608403,0.30651881267732856,-93.37317189140859,0.2401353128192063,-1.5294581873877824
2019-09-24,54.42,125737480,55.2575,55.6225,54.2975,54.89300000000001,53.795314999999995,52.361726,47.140719,54.71132829998013,53.998791060861876,52.550246034745996,55.28376585562908,0.858121936410889,0.9139320738519144,-0.055810137441025476,56.847972357302865,53.795314999999995,50.742657642697125,54.53453632700527,64.37450599293805,-2237036560.0,107636876.0,4.3280651083511457e-07,1.0763987188377995,0.45223811721274493,0.24500000000000455,0.8521688381830851,0.6286039054393768,0.9447207450866699,0.45802226662635803,positive,0.32480639935130834,0.30896588386366036,107.602192785686,0.2416932890135677,0.5393487763383169
2019-09-25,55.2575,89924040,54.6375,55.375,54.285,54.806000000000004,54.006190000000004,52.44437599999999,47.206394,54.893385533320085,54.11866810268455,52.656412856912816,59.61193680617264,0.8544406337157255,0.9020337858246767,-0.04759315210895121,56.84345782725835,54.006190000000004,51.16892217274166,55.877915536834024,58.57605341412495,-2147112520.0,106953610.0,6.144908525017337e-07,1.077370238920814,-1.1449528154210842,-0.6400000000000006,0.8974266648292542,0.5904796719551086,0.6939352552096049,0.4794080317020416,positive,0.3146533754683923,0.3534058125391804,-9.575196199140178,0.22607514797252265,0.6764044317301336
2019-09-26,54.9725,76353240,55.0,55.235,54.7075,54.7525,54.18569,52.52707600000001,47.269256500000004,54.91975702221339,54.199985426238406,52.74723980370055,57.56982815550287,0.8190841642683395,0.8854438615134094,-0.06635969724506985,56.780147338943,54.18569,51.591232661057,55.135722041259534,55.18272463503292,-2223465760.0,107579746.0,7.199759957796158e-07,1.0397009361407556,-1.4322778920340749,-0.7988,0.795435619354248,0.4215517342090606,0.8568673133850098,0.22222664766013622,neutral,0.3341496902952591,0.30322154360018205,78.14462838419942,0.1869704876246089,-0.5063498013321016
2019-09-27,54.705,101445160,55.135,55.24,54.3203,54.806999999999995,54.30831500000001,52.592876000000004,47.331993999999995,54.848171348142266,54.24808205231094,52.82401471335936,55.643099588064835,0.7607099028577835,0.8604970697822842,-0.09978716692450074,56.753218511612516,54.30831500000001,51.8634114883875,56.89324774079544,55.968961772962984,-2324910920.0,108450474.0,5.392568753403316e-07,1.03112944070213,0.031999999999996885,0.017499999999998295,0.8360699057579041,0.6965512037277222,0.0,0.6557615399360657,positive,0.36830949368576205,0.35963441166644955,35.219013605780795,0.2006412580896001,1.542542526528374
2019-09-30,55.9925,105274320,55.225,56.145,55.1975,55.06949999999999,54.498689999999996,52.699776,47.4005815,55.229614232094846,54.41421709494799,52.94826903832566,62.20034675522987,0.8090125766488399,0.8502001711555954,-0.041187594506755576,56.84351091503703,54.498689999999996,52.15386908496296,59.909973316603406,57.31298103288611,-2219636600.0,109481678.0,5.318723502559789e-07,1.0603344806519783,1.8508412914961314,1.0174999999999983,0.7943632483482361,0.8458187262217204,0.7330944657325744,-0.348618586063385,negative,0.2933599799722432,0.2853434595691637,-1434.221820567369,0.2995444705594717,-2.6182465294727546
2019-10-01,56.1475,144748640,56.2675,57.055,56.05,55.415,54.734815000000005,52.786626,47.46763150000001,55.535576154729895,54.5792916573339,53.07372907603838,62.9111876966332,0.8500017076629405,0.8501604784570646,-0.00015877079412407458,56.717077823415465,54.734815000000005,52.752552176584544,63.2866407588246,60.02995393874113,-2074887960.0,112707196.0,3.878965633114066e-07,1.0604891606054085,1.7625736293611305,0.9725000000000037,0.9015388952361213,0.6350694298744202,0.5594757497310638,0.5752908174808209,positive,0.3168136901431358,0.3208100447472222,25.603242331038746,0.31177702303875077,1.0244515481475889
2019-10-02,54.74,143069040,55.765,55.895,54.4825,55.3115,54.856939999999994,52.837226,47.5344815,55.27038410315326,54.594597213778286,53.1390730338408,53.138855864333706,0.760149867771851,0.8321583563200219,-0.07200848854817088,56.49450292507952,54.856939999999994,53.219377074920466,52.94896149949341,58.71519185830712,-2217957000.0,116017284.0,3.826124785627974e-07,1.1036685062764509,-1.7102841495713077,-0.9525000000000006,0.824248418211937,0.0,0.5672889550526937,0.47099909612110685,positive,0.3151319030269489,0.31489263924767064,-1.7540247607201156,0.3078993148596962,0.5922968198640051
2019-10-03,55.205,121410760,54.6075,55.24,53.783,55.358000000000004,54.95119,52.897976,47.6055815,55.248589402102176,54.65273081246607,53.220089777611754,55.5930584909581,0.7181844676546447,0.8093635785869464,-0.09117911093230169,56.433712284350214,54.95119,53.46866771564978,42.79012399580855,53.00857541804216,-2096546240.0,117298446.0,4.546961076596506e-07,1.1289064701138474,-0.06335988414193283,-0.035000000000003695,0.8380243115954928,0.8405362963676453,0.8078985611597697,0.3347073276837667,positive,0.337628039031675,0.3358888646634671,50.615298033768454,0.30056354534817703,0.034961645667773364
2019-10-04,56.7525,139022200,56.41,56.8725,55.9725,55.7675,55.123065,52.99792600000001,47.6817565,55.74989293473479,54.85270883032644,53.35861566868581,62.61091867057384,0.8005684479884039,0.807604552467238,-0.007036104478834071,56.60402018537696,55.123065,53.64210981462303,50.51199208289666,48.75035919273285,-1957524040.0,120377098.0,4.0822616819472e-07,1.167377436534287,4.2621595554126674,2.3200000000000003,0.7857466737429301,0.8180694356560707,0.9211685061454773,0.12540889563767807,positive,0.23155751017199747,0.2999335019288798,-80.87583854797202,0.3022502612429341,-0.7305253012791577
2019-10-07,56.765,123557080,56.5675,57.4825,56.46,55.922000000000004,55.28419,53.094526,47.764469,56.088261956489866,55.034831798866776,53.492199367953035,62.66224805471788,0.8569881653668361,0.8174812750471576,0.03950689031967847,56.74327744206606,55.28419,53.825102557933945,71.60667830175505,54.96959812682007,-1833966960.0,121093072.0,4.594232884105063e-07,1.1570290482104095,3.813094367227507,2.085000000000001,0.851344815322331,0.7826126217842102,0.8656515002250671,0.2095528311199612,positive,0.3431917936086667,0.31827588679045504,-160.1094834002513,0.28906598703932845,-0.3975247933917822
2019-10-08,56.1,117130800,56.455,57.015,56.0825,55.9125,55.38044,53.168126,47.8489315,56.09217463765991,55.13627638945089,53.59446605940586,58.093032735922066,0.8383769676961919,0.8216604135769645,0.016716554119227345,56.787183975851626,55.38044,53.973696024148374,77.99682078339839,66.70516372268334,-1951097760.0,120594026.0,4.789517360079501e-07,1.140991259052523,3.087100330760749,1.6799999999999997,0.8664474288622538,0.8251107335090637,0.9441766440868378,0.35484631061553956,positive,0.29910289223561043,0.3079582911893732,-38.31879462818482,0.28534114498629765,0.18022568276868445
2019-10-09,56.7575,76117680,56.7575,56.9475,56.41,56.315999999999995,55.42343999999999,53.259376,47.9443065,56.313949758439946,55.29067863807462,53.71850660609583,61.11233320700032,0.866691533991883,0.8306666376599482,0.03602489633193484,56.93913167497708,55.42343999999999,53.90774832502291,74.5461098346623,74.71653630660524,-1874980080.0,115541980.0,7.456546232097457e-07,1.1200275976916283,2.7145636338958514,1.5,0.8050480782985687,0.7510721683502197,0.9284278154373168,0.24543542521340506,positive,0.2539901580540701,0.2845610305405095,-47.89046789374372,0.27924817683441466,-0.2944395833965107
2019-10-10,57.5225,115851920,56.9825,57.61,56.825,56.779500000000006,55.511,53.344626000000005,48.0483815,56.716799838959965,55.50323305349608,53.867682817621485,64.33226039198905,0.94002412543162,0.8525381352142826,0.08748599021733738,57.278388893253215,55.511,53.74361110674679,80.24881869089694,77.59724976965252,-1759128160.0,114889242.0,4.965174508976632e-07,1.1009184835707977,4.638682977852571,2.5500000000000043,0.8810066534922674,0.9200348258018494,0.7764710187911987,0.3697314170690683,positive,0.2609949759311304,0.2993115074814028,10.464093997485634,0.279485350866475,0.29582400735673925
2019-10-11,59.0525,167960840,58.2375,59.41,58.0769,57.2395,55.72925,53.483526000000005,48.147181499999995,57.495366559306646,55.84125847697264,54.071008981636325,69.73052038793092,1.1088171913695106,0.9037939464453282,0.20502324492418245,58.03271375052762,55.72925,53.42578624947238,90.5876914401327,81.79420665523062,-1591167320.0,115334624.0,3.515849289632036e-07,1.157102877601455,7.947171190933194,4.347500000000004,0.8747188597917557,0.8220738040076362,0.9502461850643158,-0.021100703038667377,negative,0.2316930561958613,0.23162528318392944,-116.82552336608555,0.26516277213933637,-1.3303003806681861
2019-10-14,58.9675,97653920,58.725,59.5335,58.6675,57.67999999999999,55.92887499999999,53.642776000000005,48.2468315,57.98607770620443,56.13899576488001,54.26302823725843,69.10477387420285,1.2216457508209118,0.9673643073204449,0.2542814435004669,58.599084483822324,55.92887499999999,53.25866551617766,93.83923160346463,88.2252472448314,-1688821240.0,115985692.0,6.038416071776739e-07,1.1363098149156368,5.313211590838061,2.9750000000000014,0.8549462705850601,0.9266098141670228,0.5712857842445374,0.5912960350513459,positive,0.3080416969821383,0.3256167452954025,182.17038724370698,0.1935452327289159,1.1603479172496636
2019-10-15,58.83,92161920,59.0975,59.4125,58.72,58.226,56.111625000000004,53.852676,48.345694,58.267385137469624,56.39528188251048,54.44212516913065,68.04108354858833,1.2851536449686307,1.030922174850082,0.25423147011854863,59.03840961583607,56.111625000000004,53.184840384163934,90.52345406887532,91.65012570415752,-1780983160.0,116916494.0,6.383330555613424e-07,1.1046091138502343,4.77759472817133,2.6824999999999974,0.8897817532221476,0.6596567928791046,0.9031842947006226,0.2250052789847056,positive,0.2820734906559714,0.290588191445791,-36.590779654888685,0.174054060245788,-0.32770178642509135
2019-10-16,58.5925,77146760,58.3425,58.81,58.3,58.593,56.256625,54.039525999999995,48.4414815,58.37575675831309,56.604540750842816,54.60488496641964,66.1471535688505,1.3013190475633607,1.0850015493927379,0.21631749817062285,59.36753856155948,56.256625,53.14571143844052,87.18662145320701,90.51643570851563,-1858129920.0,115645214.0,7.594939826377673e-07,1.0635656057180747,7.037815126050418,3.852499999999999,0.870140152318137,0.7395359396934509,0.9552597999572754,0.18410010521228498,positive,0.26980642665574744,0.2618982923549088,-24.99041038912344,0.16438905677212426,-0.4314074503765255
2019-10-17,58.82,69091600,58.7725,59.0375,58.38,58.8525,56.435624999999995,54.22072599999999,48.5381815,58.523837838875394,56.81553686981017,54.7701835951875,67.09207493191053,1.3173025504787361,1.1314617496099375,0.18584080086879862,59.700145207855144,56.435624999999995,53.171104792144845,86.33162333710116,88.01389961972781,-1789038320.0,114662218.0,8.513335919272386e-07,1.034560919595355,6.548319898559917,3.615000000000002,0.8733483135700226,0.8033615112304687,0.0,0.31444503863652545,positive,0.2587491509692389,0.25987206345018465,-14.953118907451403,0.16351445969406586,0.06939509524512745
2019-10-18,59.1025,97508680,58.6475,59.395,58.5725,58.8625,56.669124999999994,54.385626,48.655956499999995,58.71672522591693,57.0333428822092,54.94007835616054,68.2762258618427,1.3373488556064146,1.172639170809233,0.16470968479718162,59.994624314012036,56.669124999999994,53.34362568598795,87.91119612787297,87.14314697272702,-1691529640.0,107942234.0,6.061255264659515e-07,1.0194137110528299,4.140786749482404,2.3500000000000014,0.8224539252427908,0.7316954672336579,0.9176632165908812,0.3701801943151574,positive,0.33700533044000386,0.2843491933179326,-1854.3500500281734,0.15941875260266392,0.33162769897060096
2019-10-21,60.1275,89469920,59.38,60.2475,59.33,59.0945,56.9415,54.583226,48.771269000000004,59.18698348394462,57.32802451247499,55.143506655918955,72.18685598916016,1.4195805891895574,1.222027454485298,0.1975531347042594,60.45759741048147,56.9415,53.42540258951853,92.74703025988606,88.99661657495339,-1602059720.0,108531800.0,6.720415084756977e-07,1.0283841602633423,5.923544437593582,3.362499999999997,0.820336605821337,0.8384325305620829,0.6086046099662781,0.2933689680966464,positive,0.277419917049064,0.29273080701560117,-50.38543289552561,0.15723775140063231,-0.053489366596950874
2019-10-22,59.99,90736000,60.29,60.55,59.9055,59.326499999999996,57.220000000000006,54.78062599999999,48.8863065,59.45465565596308,57.58154598747737,55.333565218431936,70.92381485097441,1.4568609435445623,1.268994152297151,0.18786679124741124,60.775245420501165,57.220000000000006,53.66475457949885,94.12441769917517,91.59421469564471,-1692795720.0,106781726.0,6.611488273673074e-07,1.0009638631016746,6.934046345811052,3.8900000000000006,0.8578372200330099,0.9348934590816498,0.0,0.140744948387146,positive,0.26056785092955204,0.2713206707927618,-37.44815720669695,0.16233395629397676,-0.6567259542960845
2019-10-23,60.795,79730200,60.525,60.81,60.305,59.766999999999996,57.496875,54.951676,49.001844,59.90143710397539,57.887589226765236,55.547739131434604,73.81268611156398,1.5336833186825984,1.3219319855742406,0.2117513331083578,61.25439741343873,57.496875,53.739352586561274,96.51939200429679,94.46361332111933,-1613065520.0,106272034.0,7.625090618109574e-07,0.9880378728801265,7.113597321939833,4.037500000000001,0.8130359715885587,0.7837804555892944,0.9197523593902588,0.2788134614626567,positive,0.27951052217962635,0.2746584744176869,51.44666057694979,0.16208554220857388,-0.0035823931552029383
2019-10-24,60.895,71665040,61.1275,61.2,60.4513,60.181999999999995,57.793000000000006,55.155826,49.114681499999996,60.2326247359836,58.174009300406645,55.75743563608423,74.15619347173936,1.5843711246319643,1.3744198133857854,0.20995131124617883,61.64048898633828,57.793000000000006,53.94551101366173,95.15150889729387,95.26510620025526,-1541400480.0,106037624.0,8.497169610175338e-07,0.970942310531546,5.86292320396367,3.3725000000000023,0.8348608613014221,0.8035517930984497,0.488711953163147,0.34020615816116334,positive,0.28466274608455394,0.2717059485268965,8.192566699840917,0.1604216552525841,0.24611702581598038
2019-10-25,61.645,73477200,60.79,61.6825,60.72,60.6905,58.14,55.380026,49.2306565,60.703416490655734,58.50457984322506,55.98832051310053,76.63197876339473,1.6658573415480689,1.4327073190182422,0.23315002252982664,62.06198514785488,58.14,54.218014852145124,97.68677941528385,96.45256010562481,-1467923280.0,104639226.0,8.38967734208707e-07,0.9703392883507211,4.390161297150842,2.592500000000001,0.8094139516353607,0.8708270192146301,0.0,0.42166603528536284,positive,0.29495991427859497,0.3159826223592995,13.908318640724556,0.12856646410353495,0.7129903637638312
2019-10-28,62.2625,96572960,61.855,62.3125,61.68,61.11750000000001,58.453500000000005,55.592776,49.351606499999995,61.22311099377049,58.86247700101315,56.23436676748875,78.46148011540053,1.7599749491997159,1.4981608450545372,0.2618141041451787,62.63267318377622,58.453500000000005,54.27432681622379,97.50777235941148,96.78202022399637,-1371350320.0,104204158.0,6.44719805626751e-07,0.9487079106113837,5.5878238012464525,3.2950000000000017,0.8619321414402553,0.9002513289451599,0.867141842842102,0.42330223321914673,positive,0.32094656730309506,0.29918324217607956,44.290050841265376,0.09525512710046645,0.7438922119714347
2019-10-29,60.8225,142839480,62.2425,62.4375,60.6425,61.284000000000006,58.687250000000006,55.757476,49.468219,61.089573995847,59.04914585805952,56.41429356092056,65.56941926079689,1.6987853261438914,1.538285741272408,0.16049958487148341,62.84727851552657,58.687250000000006,54.52722148447344,89.90273425885762,95.03242867785097,-1514189800.0,104108700.0,4.258101471665957e-07,1.0091573455677136,3.3868774434812168,1.9924999999999997,0.7937305927276611,0.9481022953987122,0.8708213369051615,0.2517125556866328,neutral,0.3431400887629924,0.3018539698462723,78.84304806041715,0.09329857754066859,-0.3271728958016087
2019-10-30,60.815,124522080,61.19,61.325,60.3025,61.288,58.991,55.921975999999994,49.5809565,60.99804933056467,59.21732244300623,56.586870284021714,65.50904517404675,1.6308870707452385,1.5568060071669743,0.07408106357826427,62.82845859912444,58.991,55.15354140087556,77.7232210911633,88.37790923647744,-1638711880.0,103181352.0,4.883872803923609e-07,1.010110392312877,3.79314758714852,2.2224999999999966,0.8101184322283819,0.8888666232426962,0.7102520614862442,-0.0875456165522337,negative,0.2698682731600144,0.2746893976698204,-131.39935069597036,0.15228939795876972,-2.3051365643656756
2019-10-31,62.19,139162080,61.81,62.2925,59.315,61.547000000000004,59.340250000000005,56.102576,49.6982315,61.395366220376445,59.50043459129135,56.8066008611189,70.81470542615551,1.6687914339429284,1.5792030925221652,0.08958834142076322,63.00332893035272,59.340250000000005,55.67717106964729,76.01162961623477,81.21252832208519,-1499549800.0,104068918.0,4.4688898010147593e-07,1.1506382214333855,5.729343760625634,3.3699999999999974,0.8107218305269878,0.7626738647619883,0.9097609519958496,0.3297732291014298,positive,0.2677816873480676,0.27622221671631086,-3.0666490918695297,0.15281025588400668,0.400142570084359
2019-11-01,63.955,151125320,62.385,63.9825,62.29,62.00899999999999,59.70037500000001,56.31937599999999,49.823181500000004,62.24857748025097,59.92467891593027,57.08693023911424,75.93258789895357,1.8202687391953276,1.6274162218567978,0.19285251733852982,63.677720935104716,59.70037500000001,55.7230290648953,85.44200086700762,79.72561719146854,-1348424480.0,104674074.0,4.2319182516867456e-07,1.196485491331001,8.210312592529926,4.852499999999999,0.8161459796958499,0.7469340413808823,0.4461766332387924,0.48762047787507373,positive,0.2809725758660099,0.2879662450723025,15.641393204713815,0.16487054516810057,1.2762663983143592
2019-11-04,64.375,103271800,64.3325,64.4613,63.845,62.43150000000001,60.08087499999999,56.593675999999995,49.949031500000004,62.957384986833986,60.34851901917501,57.37273689640388,76.96762111564179,1.9517080098153556,1.6922745794485095,0.2594334303668462,64.31021279538757,60.08087499999999,55.85153720461241,97.3778355109983,86.27715533141354,-1245152680.0,103659810.0,6.233550688571323e-07,1.1550436705216436,7.064155336576445,4.247500000000002,0.7393033623695373,0.7653162678082784,0.670221745967865,0.15561866760253906,positive,0.22743586274268832,0.27419121502289173,-63.2369840293344,0.17004242846146622,-0.8006113514607898
2019-11-05,64.2825,79897720,64.2625,64.5475,64.08,63.1235,60.489999999999995,56.846876,50.078819,63.39908999122267,60.723183874491674,57.64370799850569,76.19047496561909,2.025066891243412,1.75883304180749,0.2662338494359222,64.6827344895657,60.489999999999995,56.297265510434286,97.93955432828886,93.5864635687649,-1325050400.0,101798156.0,8.045598798063324e-07,1.1059334083415262,7.15535922653775,4.292499999999997,0.9140054157802037,0.9135384559631348,0.8910541832447052,0.5484499454498291,positive,0.28678334069532757,0.31496171472916,117.88740094976299,0.18288352576527572,1.5037193238076152
2019-11-06,64.31,75864480,64.1925,64.3725,63.8413,63.822500000000005,60.86762500000001,57.112276,50.20796899999999,63.70272666081512,61.06478541025437,57.90513121425057,76.26719685994756,2.0616578451685967,1.8193980024797116,0.24225984268888512,65.0077685588025,60.86762500000001,56.727481441197526,96.77590317144865,97.36443100357859,-1249185920.0,101785496.0,8.476957859593845e-07,1.0648810220314175,5.781725470844642,3.5150000000000006,0.8707036435604095,0.9467406868934632,0.9290244579315186,0.4866825044155121,positive,0.4016289648888767,0.3357486190244455,-655.9187582226177,0.18999351903026,1.038712374969312
2019-11-07,64.8575,94940320,64.685,65.0875,64.5275,64.35600000000001,61.234375,57.381776,50.3413815,64.08765110721008,61.42599632356348,58.17777312741722,77.80089590173522,2.1105065088402526,1.87761970375182,0.2328868050884325,65.42348166938592,61.234375,57.04526833061407,95.91465970253535,96.87670573409093,-1154245600.0,100739916.0,6.831396818548747e-07,1.0443538061720308,6.50710238935873,3.9624999999999986,0.795551997423172,0.5643901228904724,0.9221369283539909,0.26256691263272214,neutral,0.3881877015951352,0.3279846944716015,-20.379554960186514,0.19137245323427482,-0.21390576003598233
2019-11-08,65.035,70082000,64.6725,65.11,64.2125,64.572,61.533500000000004,57.637426,50.469356499999996,64.40343407147338,61.769710959414574,58.44668398516556,78.29071481503469,2.1388864418155933,1.929873051364575,0.2090133904510183,65.90700500171128,61.533500000000004,57.159994998288724,96.91549220435779,96.53535169278058,-1084163600.0,95845974.0,9.27984361176907e-07,1.0338642485883138,5.499229458999096,3.3899999999999935,0.7184331953525543,0.0,0.0,0.7184331953525543,positive,0.4343502450906313,0.3576614104783206,47.33450048761362,0.2271752887104843,2.1092503814037222
2019-11-11,65.55,82029840,64.575,65.6175,64.57,64.807,61.862625,57.904726000000004,50.60173150000001,64.7856227143156,62.12973848708938,58.72524539751201,79.69089655438357,2.1778292788553557,1.9794642968627312,0.19836498199262453,66.40176987403669,61.862625,57.32348012596332,97.88345614685026,96.90453601791444,-1002133760.0,95064770.0,7.990994496636834e-07,1.0348382308320068,5.280064244127676,3.2874999999999943,0.8378311140196664,0.7321251034736633,0.7829349339008331,0.3385051993223337,positive,0.47092755143459025,0.3491817070886393,117.52223209293861,0.22603261694971213,0.08387958466480758
2019-11-12,65.49,87388920,65.3875,65.6975,65.23,65.0485,62.19562499999999,58.186026,50.7358315,65.02041514287706,62.449763393080865,58.99052989172723,79.0511970108022,2.1787351565491235,2.0193184688000096,0.15941668774911388,66.77301368652131,62.19562499999999,57.618236313478675,98.1279000371412,97.64228279611639,-1089522680.0,94826120.0,7.494085062499913e-07,0.9943140714868636,7.673969337005214,4.667499999999997,0.8336728342941829,0.0,0.0,0.8336728342941829,positive,0.527972129203461,0.4073777349493943,52.005272534108656,0.268985818627507,2.356537223828506
2019-11-13,66.1175,103270360,65.2825,66.195,65.2675,65.41,62.571875,58.462425999999994,50.85985650000001,65.38611009525138,62.79907164135888,59.27001891558106,80.78813391250002,2.2046729791690325,2.0563893708738146,0.14828360829521792,67.13980119111706,62.571875,58.00394880888293,98.18382192583174,98.06505936994104,-986252320.0,96132300.0,6.402369469807213e-07,0.9895416378092301,8.719066019896422,5.302500000000009,0.8392229309448829,0.844792640209198,0.8830680966377258,0.08792756072112493,positive,0.44822114046458356,0.4249250526767302,-81.93328095351964,0.2369248690016445,-1.2554020886743178
2019-11-14,65.66,89582240,65.9375,66.22,65.525,65.5705,62.913875,58.709226,50.980106500000005,65.47740673016759,63.071541008848506,59.52060640908769,75.85021774029137,2.163374430177022,2.0777863827344563,0.08558804744256587,67.32863248909192,62.913875,58.49911751090808,95.83746805911358,97.38306334069547,-1075834560.0,97156832.0,7.329577827033573e-07,0.9685029493942845,5.579675188937126,3.469999999999999,0.8152188122272491,0.0,0.8521315902471542,0.5822991515908923,positive,0.5121675882562176,0.45017764492567647,121.77171744613942,0.23910396281149374,1.0203899745856528
2019-11-15,66.44,100374680,65.92,66.445,65.7525,65.8515,63.28075,58.97172600000001,51.10415650000001,65.79827115344506,63.392346627053406,59.79195517735876,78.28693659849976,2.168586399711181,2.0959463861298016,0.07264001358137939,67.58575757838973,63.28075,58.97574242161026,96.89778503808418,96.97302500767648,-975459880.0,97300132.0,6.619199184495532e-07,0.9553955958661211,3.8855445234930803,2.4849999999999994,0.8373914301395416,0.8498857259750366,0.8312858740488688,0.2291380928622352,positive,0.4143085677581538,0.42432940642439265,-68.10585948081213,0.24839742993624359,-0.585876231779307
2019-11-18,66.775,86803600,66.45,66.8575,66.0575,66.0965,63.613125000000004,59.236376,51.223969000000004,66.12384743563004,63.71450409114355,60.0658000723643,79.25507822641435,2.1746802630246975,2.111693161508781,0.06298710151591669,67.91946418630349,63.613125000000004,59.30678581369652,96.90866893758901,96.54797401159556,-888656280.0,97166816.0,7.692653300093545e-07,0.9442959104471123,3.7281553398058342,2.4000000000000057,0.865117347240448,0.7380311489105225,0.0,0.719376574863087,positive,0.4904828428663045,0.48070519715044746,112.5156648415546,0.24458050740809364,1.4816806118678105
2019-11-19,66.5725,76278400,66.975,67.0,66.3482,66.313,63.94225,59.484326,51.33910650000001,66.27339829042003,63.98669417770131,60.32096477540883,77.01953240837707,2.1385181301446963,2.1170581552359637,0.021459974908732526,68.09404927862522,63.94225,59.79045072137479,97.75776244584017,97.18807214050442,-964934680.0,96443936.0,8.727569010362043e-07,0.9234033454151752,3.5624003422393438,2.2900000000000063,0.8252223638387827,0.7077985405921936,0.0,0.6208195765813191,positive,0.4479121913237316,0.4879421602635964,-25.531989163719473,0.24785649375891014,0.954520887265983
