,datetime,title,source,link
262,12/3/2022 12:50:36 PM,7 Electric Vehicle Stocks to Take Seriously in 2023,InvestorPlace,/news/stocks/7-electric-vehicle-stocks-to-take-seriously-in-2023-top-ev-stock-picks-for-2023-1031951371
263,12/23/2022 5:16:26 PM,Aptiv closes Wind River acquisition for $3.5B,Seeking Alpha,https://seekingalpha.com/news/3920421-aptiv-closes-wind-river-acquisition-for-35b?utm_source=businessinsider&utm_medium=referral
264,12/28/2022 8:18:46 PM,5 Electric Vehicle Stocks with the Strongest Growth Potential,InvestorPlace,/news/stocks/5-electric-vehicle-stocks-with-the-strongest-growth-potential-1031992788
265,12/30/2022 3:16:29 PM,The Top 7 Stocks to Watch in 2023,InvestorPlace,/news/stocks/the-top-7-stocks-to-watch-in-2023-1031994978
266,12/30/2022 9:55:48 PM,Huge Rebound For Tesla? Lucid Bankruptcy? Auto Analyst's 10 Bold Predictions For 2023,Benzinga,/news/stocks/huge-rebound-for-tesla-lucid-bankruptcy-auto-analyst-s-10-bold-predictions-for-2023-1031995258
267,1/9/2023 4:01:05 PM,"Benzinga's Top Ratings Upgrades, Downgrades For January 9, 2023",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-january-9-2023-1032007369
268,1/9/2023 4:32:32 PM,"Analyst Cuts Tesla Price Target By 50%, Names Top Auto Stock Picks For 2023",Benzinga,/news/stocks/analyst-cuts-tesla-price-target-by-50-names-top-auto-stock-picks-for-2023-1032007449
269,1/16/2023 3:23:03 PM,Goldman picks 50 top return-on-equity stocks for a tough ROE year,Seeking Alpha,https://seekingalpha.com/news/3924725-goldman-picks-50-top-return-on-equity-stocks-for-a-tough-roe-year?utm_source=businessinsider&utm_medium=referral
270,1/17/2023 12:25:18 PM,Wells Fargo Sticks to Their Hold Rating for Aptiv (APTV),TipRanks,/news/stocks/wells-fargo-sticks-to-their-hold-rating-for-aptiv-aptv-1032022515
271,1/23/2023 10:47:07 AM,Goldman tips stocks poised to best benefit from China's reopening,Seeking Alpha,https://seekingalpha.com/news/3926560-goldman-tips-stocks-poised-to-best-benefit-from-chinas-reopening?utm_source=businessinsider&utm_medium=referral
272,1/27/2023 12:10:36 PM,"Analysts Offer Insights on Industrial Goods Companies: 3M (MMM), Alaska Air (ALK) and Aptiv (APTV)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-3m-mmm-alaska-air-alk-and-aptiv-aptv-1032046508
273,1/28/2023 3:45:25 PM,Chinese consumers are back out in the streets - watch these stocks,Seeking Alpha,https://seekingalpha.com/news/3929198-chinese-consumers-are-back-out-in-the-streets-watch-these-stocks?utm_source=businessinsider&utm_medium=referral
274,1/31/2023 8:53:47 PM,Auto supplier stocks accelerate after upbeat GM outlook,Seeking Alpha,https://seekingalpha.com/news/3930089-auto-supplier-stocks-accelerate-after-upbeat-gm-outlook?utm_source=businessinsider&utm_medium=referral
275,2/1/2023 3:01:13 PM,Here's what Wall Street expects from Aptiv (ex Delphi Automotive)'s earnings,Markets Insider Automation,/news/stocks/aptiv-quarter-earnings-preview-q4-1032058924
276,2/1/2023 3:55:38 PM,Notable earnings before Thursday's open,Seeking Alpha,https://seekingalpha.com/news/3930495-notable-earnings-before-thursdays-open?utm_source=businessinsider&utm_medium=referral
277,2/1/2023 5:27:31 PM,Aptiv Q4 2022 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3930565-aptiv-q4-2022-earnings-preview?utm_source=businessinsider&utm_medium=referral
278,2/2/2023 11:48:39 AM,"Aptiv Non-GAAP EPS of $1.27 beats by $0.09, revenue of $4.64B beats by $200M",Seeking Alpha,https://seekingalpha.com/news/3931104-aptiv-non-gaap-eps-of-1_27-beats-0_09-revenue-of-4_64b-beats-200m?utm_source=businessinsider&utm_medium=referral
279,2/2/2023 2:33:53 PM,"Aptiv tops Q4 earnings estimates, offers cautious profit guidance",Seeking Alpha,https://seekingalpha.com/news/3931278-aptiv-tops-q4-earnings-estimates-offers-cautious-profit-guidance?utm_source=businessinsider&utm_medium=referral
280,2/3/2023 12:30:47 PM,"Analysts’ Opinions Are Mixed on These Industrial Goods Stocks: Aptiv (APTV), Hub Group (HUBG) and Parker Hannifin (PH)",TipRanks,/news/stocks/analysts-opinions-are-mixed-on-these-industrial-goods-stocks-aptiv-aptv-hub-group-hubg-and-parker-hannifin-ph-1032066006
281,2/3/2023 4:00:43 PM,"Benzinga's Top Ratings Upgrades, Downgrades For February 3, 2023",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-february-3-2023-1032066403
282,2/3/2023 4:46:39 PM,"Analysts Offer Insights on Industrial Goods Companies: Aptiv (APTV), Parker Hannifin (PH) and WW Grainger (GWW)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-aptiv-aptv-parker-hannifin-ph-and-ww-grainger-gww-1032066674
283,2/3/2023 7:00:56 PM,Expert Ratings for Aptiv,Benzinga,/news/stocks/expert-ratings-for-aptiv-1032066840
284,2/6/2023 12:12:24 PM,Wall Street Analysts Are Neutral on Top Industrial Goods Picks,TipRanks,/news/stocks/wall-street-analysts-are-neutral-on-top-industrial-goods-picks-1032070045
285,2/7/2023 1:45:16 AM,Aptiv (APTV) Receives a Buy from RBC Capital,TipRanks,/news/stocks/aptiv-aptv-receives-a-buy-from-rbc-capital-1032071729
286,2/7/2023 4:30:40 PM,"Analysts Offer Insights on Industrial Goods Companies: Aptiv (APTV), Parker Hannifin (PH) and Saia (SAIA)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-aptiv-aptv-parker-hannifin-ph-and-saia-saia-1032074798
287,2/10/2023 7:30:55 PM,"Catalyst watch: Inflation reads, Roblox and DoorDash in the spotlight",Seeking Alpha,https://seekingalpha.com/news/3934884-catalyst-watch-inflation-reads-roblox-and-doordash-in-the-spotlight?utm_source=businessinsider&utm_medium=referral
288,2/12/2023 6:02:16 PM,7 Stocks to Buy for the Future of Transportation,InvestorPlace,/news/stocks/7-stocks-to-buy-for-the-future-of-transportation-1032088168
289,2/13/2023 1:55:18 AM,Berenberg Bank Keeps Their Buy Rating on Aptiv (APTV),TipRanks,/news/stocks/berenberg-bank-keeps-their-buy-rating-on-aptiv-aptv-1032088311
290,2/13/2023 1:10:05 PM,"Analysts Are Bullish on These Industrial Goods Stocks: Aptiv (APTV), Terex (TEX)",TipRanks,/news/stocks/analysts-are-bullish-on-these-industrial-goods-stocks-aptiv-aptv-terex-tex-1032091110
291,2/14/2023 6:46:01 PM,Aptiv stock accelerates after investor day outlines bullish long-term targets,Seeking Alpha,https://seekingalpha.com/news/3935922-aptiv-stock-accelerates-after-investor-day-outlines-bullish-long-term-targets?utm_source=businessinsider&utm_medium=referral
292,2/14/2023 8:39:08 PM,Nasdaq Turns Higher; Soligenix Shares Plunge,Benzinga,/news/stocks/nasdaq-turns-higher-soligenix-shares-plunge-1032095863
293,2/15/2023 1:25:06 PM,Jefferies Reaffirms Their Buy Rating on Aptiv (APTV),TipRanks,/news/stocks/jefferies-reaffirms-their-buy-rating-on-aptiv-aptv-1032098842
294,2/15/2023 4:01:07 PM,"Benzinga's Top Ratings Upgrades, Downgrades For February 15, 2023",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-february-15-2023-1032099392
295,2/15/2023 4:25:11 PM,Aptiv (APTV) Gets a Buy from RBC Capital,TipRanks,/news/stocks/aptiv-aptv-gets-a-buy-from-rbc-capital-1032099708
296,2/15/2023 4:40:20 PM,"Analysts Offer Insights on Industrial Goods Companies: Aptiv (APTV), Entegris (ENTG) and MasTec (MTZ)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-aptiv-aptv-entegris-entg-and-mastec-mtz-1032099747
297,2/17/2023 12:10:19 PM,"Analysts Offer Insights on Industrial Goods Companies: Aptiv (APTV), Trane Technologies (TT) and GXO Logistics (GXO)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-aptiv-aptv-trane-technologies-tt-and-gxo-logistics-gxo-1032105740
298,2/17/2023 8:00:02 PM,"Catalyst watch: Spotlight on retail earnings, Lucid Group, Silvergate Capital and Radware",Seeking Alpha,https://seekingalpha.com/news/3937806-catalyst-watch-spotlight-on-retail-earnings-lucid-group-silvergate-capital-and-radware?utm_source=businessinsider&utm_medium=referral
299,3/1/2023 2:01:07 AM,The Future of Autonomous Driving: 7 Top Stocks to Buy for AI-Powered Vehicles,InvestorPlace,/news/stocks/the-future-of-autonomous-driving-7-top-stocks-to-buy-for-ai-powered-vehicles-1032133652
300,3/7/2023 12:55:07 PM,Jefferies Remains a Buy on Aptiv (APTV),TipRanks,/news/stocks/jefferies-remains-a-buy-on-aptiv-aptv-1032150168
301,3/20/2023 4:31:37 PM,"Analysts Offer Insights on Industrial Goods Companies: Aptiv (APTV), Weatherford International (WFRD) and Orion Group Holdings (ORN)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-aptiv-aptv-weatherford-international-wfrd-and-orion-group-holdings-orn-1032179707
302,3/20/2023 5:00:23 PM,What 15 Analyst Ratings Have To Say About Aptiv,Benzinga,/news/stocks/what-15-analyst-ratings-have-to-say-about-aptiv-1032179590
303,4/9/2023 1:12:45 AM,3 EV Stocks to Buy for 100% Returns,InvestorPlace,/news/stocks/3-ev-stocks-to-buy-for-100-returns-1032221105
304,4/10/2023 4:25:16 PM,Wells Fargo Reaffirms Their Hold Rating on Aptiv (APTV),TipRanks,/news/stocks/wells-fargo-reaffirms-their-hold-rating-on-aptiv-aptv-1032222411
305,4/10/2023 6:01:28 PM,15 Analysts Have This to Say About Aptiv,Benzinga,/news/stocks/15-analysts-have-this-to-say-about-aptiv-1032222376
306,4/11/2023 1:06:07 PM,6 Forever Battery Stocks that Will Make You a Fortune by 2033,InvestorPlace,/news/stocks/6-forever-battery-stocks-that-will-make-you-a-fortune-by-2033-1032224443
307,4/17/2023 1:25:09 AM,Aptiv (APTV) Gets a Buy from Barclays,TipRanks,/news/stocks/aptiv-aptv-gets-a-buy-from-barclays-1032234701
308,4/20/2023 1:46:35 AM,RBC Capital Keeps Their Buy Rating on Aptiv (APTV),TipRanks,/news/stocks/rbc-capital-keeps-their-buy-rating-on-aptiv-aptv-1032244952
309,4/28/2023 5:30:26 PM,"Earnings Week Ahead: Apple, Ford, Starbucks, Anheuser Busch, and more",Seeking Alpha,https://seekingalpha.com/news/3962032-earnings-week-ahead-apple-ford-starbucks-anheuser-busch-and-more?utm_source=businessinsider&utm_medium=referral
310,5/3/2023 3:01:13 PM,Aptiv (ex Delphi Automotive) earnings preview: what Wall Street is expecting,Markets Insider Automation,/news/stocks/aptiv-q1-earnings-preview-stock-1032287673
311,5/3/2023 4:27:01 PM,Aptiv Q1 2023 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3964590-aptiv-q1-2023-earnings-preview?utm_source=businessinsider&utm_medium=referral
312,5/4/2023 10:48:29 AM,"Aptiv Non-GAAP EPS of $0.91 in-line, revenue of $4.82B beats by $230M",Seeking Alpha,https://seekingalpha.com/news/3965433-aptiv-non-gaap-eps-of-0_91-in-line-revenue-of-4_82b-beats-230m?utm_source=businessinsider&utm_medium=referral
313,5/4/2023 11:08:33 AM,"Aptiv notches record revenue in Q1, maintains full-year guide",Seeking Alpha,https://seekingalpha.com/news/3965480-aptiv-notches-record-revenue-in-q1-maintains-full-year-guide?utm_source=businessinsider&utm_medium=referral
314,5/4/2023 11:35:08 PM,Aptiv (APTV) Receives a Buy from Goldman Sachs,TipRanks,/news/stocks/aptiv-aptv-receives-a-buy-from-goldman-sachs-1032294622
315,5/5/2023 4:25:31 PM,Wells Fargo Sticks to Its Hold Rating for Aptiv (APTV),TipRanks,/news/stocks/wells-fargo-sticks-to-its-hold-rating-for-aptiv-aptv-1032298270
316,5/5/2023 4:25:49 PM,RBC Capital Reaffirms Their Buy Rating on Aptiv (APTV),TipRanks,/news/stocks/rbc-capital-reaffirms-their-buy-rating-on-aptiv-aptv-1032298260
317,5/5/2023 4:35:13 PM,Raymond James Sticks to Their Buy Rating for Aptiv (APTV),TipRanks,/news/stocks/raymond-james-sticks-to-their-buy-rating-for-aptiv-aptv-1032298312
318,5/5/2023 8:30:45 PM,"Analysts’ Top Industrial Goods Picks: XPO (XPO), Aptiv (APTV)",TipRanks,/news/stocks/analysts-top-industrial-goods-picks-xpo-xpo-aptiv-aptv-1032298698
319,5/7/2023 1:15:28 AM,Barclays Sticks to Its Buy Rating for Aptiv (APTV),TipRanks,/news/stocks/barclays-sticks-to-its-buy-rating-for-aptiv-aptv-1032299108
320,5/8/2023 11:00:20 AM,"Analysts Offer Insights on Industrial Goods Companies: CNH Industrial (CNHI), Aptiv (APTV) and Fluor (FLR)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-cnh-industrial-cnhi-aptiv-aptv-and-fluor-flr-1032301653
321,5/11/2023 8:22:11 PM,Ouster pops after lidar deal with robotaxi specialist Motional is announced,Seeking Alpha,https://seekingalpha.com/news/3970378-ouster-pops-after-lidar-deal-with-robotaxi-specialist-motional-is-announced?utm_source=businessinsider&utm_medium=referral
322,5/15/2023 9:14:57 PM,"Tepper's Appaloosa adds stakes in Fedex, Tesla; boosts Uber, Amazon holdings",Seeking Alpha,https://seekingalpha.com/news/3971753-teppers-appaloosa-adds-stakes-in-fedex-tesla-boosts-uber-amazon-holdings?utm_source=businessinsider&utm_medium=referral
323,5/16/2023 3:01:50 PM,Where Aptiv Stands With Analysts,Benzinga,/news/stocks/where-aptiv-stands-with-analysts-1032331410
324,5/16/2023 4:30:50 PM,Analysts Have Conflicting Sentiments on These Industrial Goods Companies: Aptiv (APTV) and Weatherford International (WFRD),TipRanks,/news/stocks/analysts-have-conflicting-sentiments-on-these-industrial-goods-companies-aptiv-aptv-and-weatherford-international-wfrd-1032332185
325,5/28/2023 11:25:09 AM,Berenberg Bank Keeps Their Buy Rating on Aptiv (APTV),TipRanks,/news/stocks/berenberg-bank-keeps-their-buy-rating-on-aptiv-aptv-1032355667
326,6/8/2023 8:25:25 AM,Positive Report for Aptiv (APTV) from Wolfe Research,TipRanks,/news/stocks/positive-report-for-aptiv-aptv-from-wolfe-research-1032377774
327,6/8/2023 11:54:46 AM,"3 Best Stocks to Buy Now, 6/8/2023, According to Top Analysts",TipRanks,/news/stocks/3-best-stocks-to-buy-now-6-8-2023-according-to-top-analysts-1032378199
328,6/8/2023 5:00:50 PM,"Benzinga's Top Ratings Upgrades, Downgrades For June 8, 2023",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-june-8-2023-1032378854
329,6/12/2023 5:26:56 PM,7 EV Sleeper Stocks to Buy Before Investors Wake Up,InvestorPlace,/news/stocks/7-ev-sleeper-stocks-to-buy-before-investors-wake-up-1032384266
330,6/20/2023 7:35:16 PM,3 Autonomous Driving Stocks to Buy With Explosive Upside Potential,InvestorPlace,/news/stocks/3-autonomous-driving-stocks-to-buy-with-explosive-upside-potential-1032400154
331,6/22/2023 1:40:13 PM,3 EV Stocks Leading the ‘Assisted Driving’ Race,InvestorPlace,/news/stocks/3-ev-stocks-leading-the-assisted-driving-race-1032404732
332,6/23/2023 8:59:05 AM,Goldman adds 25 new stocks with growth potential to its ROE basket,Seeking Alpha,https://seekingalpha.com/news/3981981-goldman-balances-return-on-equity-growth-baskets-adds-25-new-stocks-with-growth-potential?utm_source=businessinsider&utm_medium=referral
333,6/29/2023 9:02:34 AM,Goldman adds 39 new stocks to its Sharpe Ratio basket with megacaps absent,Seeking Alpha,https://seekingalpha.com/news/3983745-goldman-adds-39-new-stocks-to-its-sharpe-ratio-basket?utm_source=businessinsider&utm_medium=referral
334,7/3/2023 3:24:56 PM,Goldman Sachs Reveals Winning Portfolio: 'Rule of 10' Unlocks S&P 500's Future Top Performers,Benzinga,/news/stocks/goldman-sachs-reveals-winning-portfolio-rule-of-10-unlocks-s-p-500-s-future-top-performers-1032423564
335,7/4/2023 5:00:00 PM,"Paycom, Chipotle highlight Goldman's Rule of 10 stock screens",Seeking Alpha,https://seekingalpha.com/news/3985021-goldman-sachs-rule-of-10-stock-picks?utm_source=businessinsider&utm_medium=referral
336,7/6/2023 3:00:40 PM,Analyst Ratings for Aptiv,Benzinga,/news/stocks/analyst-ratings-for-aptiv-1032430122
337,7/6/2023 5:02:20 PM,"Benzinga's Top Ratings Upgrades, Downgrades For July 6, 2023",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-july-6-2023-1032430453
338,7/6/2023 5:41:39 PM,Are We Nearing the Bottom of the Cycle? Bank of America Bets High on Auto Suppliers Amid Industry Revival,Benzinga,/news/stocks/are-we-nearing-the-bottom-of-the-cycle-bank-of-america-bets-high-on-auto-suppliers-amid-industry-revival-1032430539
339,7/10/2023 5:53:35 PM,3 EV Stocks That Will Skyrocket Before 2025,InvestorPlace,/news/stocks/3-ev-stocks-that-will-skyrocket-before-2025-1032435641
340,7/18/2023 7:00:16 PM,Citigroup Maintains Buy Rating for Aptiv: Here's What You Need To Know,Benzinga,/news/stocks/citigroup-maintains-buy-rating-for-aptiv-here-s-what-you-need-to-know-1032455919
341,7/25/2023 8:07:56 AM,3 Autonomous Driving Stocks You Better Be Buying on Each and Every Dip,InvestorPlace,/news/stocks/3-autonomous-driving-stocks-you-better-be-buying-on-each-and-every-dip-1032473429
342,7/31/2023 1:09:53 PM,"If You Can Only Buy One Autonomous Driving Stock, It Better Be One of These 3 Names",InvestorPlace,/news/stocks/if-you-can-only-buy-one-autonomous-driving-stock-it-better-be-one-of-these-3-names-1032495594
343,8/1/2023 12:27:27 PM,Buy Alert: 3 Autonomous Driving Stocks Nearing Super Attractive Entry Points,InvestorPlace,/news/stocks/buy-alert-3-autonomous-driving-stocks-nearing-super-attractive-entry-points-1032500475
344,8/1/2023 4:47:09 PM,3 Cheap EV Stocks That Smart Investors Will Snap Up Now,InvestorPlace,/news/stocks/3-cheap-ev-stocks-that-smart-investors-will-snap-up-now-1032502050
345,8/2/2023 2:34:51 PM,Notable earnings before Thursday's open,Seeking Alpha,https://seekingalpha.com/news/3995231-notable-earnings-before-thursdays-open?utm_source=businessinsider&utm_medium=referral
346,8/2/2023 3:01:13 PM,Here's what to expect from Aptiv (ex Delphi Automotive)'s earnings,Markets Insider Automation,/news/stocks/aptiv-stock-q2-earnings-preview-1032506693
347,8/2/2023 4:26:59 PM,Aptiv Q2 2023 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3995345-aptiv-q2-2023-earnings-preview?utm_source=businessinsider&utm_medium=referral
348,8/3/2023 10:48:24 AM,"Aptiv Non-GAAP EPS of $1.25 beats by $0.23, revenue of $5.2B beats by $340M",Seeking Alpha,https://seekingalpha.com/news/3996330-aptiv-non-gaap-eps-of-1_25-beats-0_23-revenue-of-5_2b-beats-340m?utm_source=businessinsider&utm_medium=referral
349,8/3/2023 1:45:10 PM,Bank of America Securities Sticks to Its Buy Rating for Aptiv (APTV),TipRanks,/news/stocks/bank-of-america-securities-sticks-to-its-buy-rating-for-aptiv-aptv-1032512988
350,8/3/2023 11:30:59 PM,Analysts Offer Insights on Industrial Goods Companies: Aptiv (APTV) and Vontier (VNT),TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-aptiv-aptv-and-vontier-vnt-1032514754
351,8/4/2023 3:07:13 PM,Piper Sandler Reaffirms Their Sell Rating on Aptiv (APTV),TipRanks,/news/stocks/piper-sandler-reaffirms-their-sell-rating-on-aptiv-aptv-1032518623
352,8/4/2023 6:00:23 PM,The Latest Analyst Ratings for Aptiv,Benzinga,/news/stocks/the-latest-analyst-ratings-for-aptiv-1032518771
353,8/4/2023 7:00:42 PM,"Catalyst Watch: Wayfair and Kellogg events, Alibaba earnings and AI hacking test at Def Con",Seeking Alpha,https://seekingalpha.com/news/3997605-catalyst-watch-wayfair-and-kellogg-events-alibaba-earnings-and-ai-hacking-test-at-def-con?utm_source=businessinsider&utm_medium=referral
354,8/5/2023 1:50:50 AM,"Analysts’ Top Industrial Goods Picks: Northrop (NOC), Aptiv (APTV)",TipRanks,/news/stocks/analysts-top-industrial-goods-picks-northrop-noc-aptiv-aptv-1032519414
355,8/7/2023 1:30:54 AM,Analysts Offer Insights on Industrial Goods Companies: Aptiv (APTV) and Vontier (VNT),TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-aptiv-aptv-and-vontier-vnt-1032520603
356,8/8/2023 1:15:33 AM,J.P. Morgan Keeps Their Hold Rating on Aptiv (APTV),TipRanks,/news/stocks/j-p-morgan-keeps-their-hold-rating-on-aptiv-aptv-1032525814
357,8/8/2023 9:20:21 AM,"Analysts Offer Insights on Industrial Goods Companies: Wesco International (WCC), Ball (BALL) and Aptiv (APTV)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-wesco-international-wcc-ball-ball-and-aptiv-aptv-1032527880
358,8/13/2023 8:15:19 PM,The 7 Best Tech Funds to Buy in August,InvestorPlace,/news/stocks/the-7-best-tech-funds-to-buy-in-august-1032549074
359,8/21/2023 11:25:46 AM,Wells Fargo Reaffirms Their Hold Rating on Aptiv (APTV),TipRanks,/news/stocks/wells-fargo-reaffirms-their-hold-rating-on-aptiv-aptv-1032569384
360,8/23/2023 10:00:36 AM,Revolutionizing Tech: 7 Growth Stocks to Grab for Dynamic Returns,InvestorPlace,/news/stocks/revolutionizing-tech-7-growth-stocks-to-grab-for-dynamic-returns-1032575717
361,8/31/2023 1:24:38 AM,3 Up-and-Coming Autonomous Driving Stocks to Put on Your Must-Buy List,InvestorPlace,/news/stocks/3-up-and-coming-autonomous-driving-stocks-to-put-on-your-must-buy-list-1032594473
362,9/8/2023 10:00:00 PM,3 Little-Known Stocks That Wall Street Can’t Get Enough Of,InvestorPlace,/news/stocks/3-little-known-stocks-that-wall-street-cant-get-enough-of-1032617321
363,9/10/2023 7:36:48 PM,The 7 Best Autonomous Driving Stocks to Buy Now: September 2023,InvestorPlace,/news/stocks/the-7-best-autonomous-driving-stocks-to-buy-now-september-2023-1032618319
364,9/13/2023 9:00:29 PM,Where Aptiv Stands With Analysts,Benzinga,/news/stocks/where-aptiv-stands-with-analysts-1032628345
365,9/20/2023 9:50:31 AM,Analysts Have Conflicting Sentiments on These Industrial Goods Companies: Aptiv (APTV) and Airbus Group SE (OtherEADSF),TipRanks,/news/stocks/analysts-have-conflicting-sentiments-on-these-industrial-goods-companies-aptiv-aptv-and-airbus-group-se-othereadsf-1032642770
366,9/20/2023 10:31:56 AM,Analysts Offer Insights on Industrial Goods Companies: Aptiv (APTV) and BorgWarner (BWA),TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-aptiv-aptv-and-borgwarner-bwa-1032642931
367,9/26/2023 11:00:37 AM,UAW Unrest: 3 Auto Stocks to Avoid as the Labor Strike Drags On,InvestorPlace,/news/stocks/uaw-unrest-3-auto-stocks-to-avoid-as-the-labor-strike-drags-on-1032655425
368,10/3/2023 10:55:59 AM,Wells Fargo Sticks to Their Hold Rating for Aptiv (APTV),TipRanks,/news/stocks/wells-fargo-sticks-to-their-hold-rating-for-aptiv-aptv-1032673912
369,10/3/2023 8:00:53 PM,Expert Ratings for Aptiv,Benzinga,/news/stocks/expert-ratings-for-aptiv-1032675647
370,10/5/2023 4:43:21 AM,Like TSLA? 3 Better Ways to Invest in Electric Vehicles,InvestorPlace,/news/stocks/like-tsla-3-better-ways-to-invest-in-electric-vehicles-1032679867
371,10/16/2023 9:22:48 PM,These Aren’t Your Grandfather’s Transportation Stocks. 3 Top Picks for the Future of Travel.,InvestorPlace,/news/stocks/these-arent-your-grandfathers-transportation-stocks-3-top-picks-for-the-future-of-travel-1032710000
372,10/17/2023 11:00:00 AM,"Life Science Outsourcing, Inc. Welcomes Neil A. Goldman as Chief Financial Officer",PR Newswire,/news/stocks/life-science-outsourcing-inc-welcomes-neil-a-goldman-as-chief-financial-officer-1032711558
373,10/19/2023 2:00:58 PM,Analyst Ratings for Aptiv,Benzinga,/news/stocks/analyst-ratings-for-aptiv-1032720546
374,10/21/2023 1:45:56 PM,7 EV Stocks That Can Drive You to Financial Freedom,InvestorPlace,/news/stocks/7-ev-stocks-that-can-drive-you-to-financial-freedom-1032725630
375,10/31/2023 5:27:03 PM,J.P. Morgan Sees at Least 60% Gains in These 2 ‘Strong Buy’ Stocks — Here’s Why They Could Soar,TipRanks,/news/stocks/j-p-morgan-sees-at-least-60-gains-in-these-2-strong-buy-stocks-—-here-s-why-they-could-soar-1032761977
376,11/1/2023 3:01:13 PM,Here's what to expect from Aptiv (ex Delphi Automotive)'s earnings,Markets Insider Automation,/news/stocks/aptiv-q3-quarterly-earnings-preview-1032765452
377,11/2/2023 11:00:24 PM,Analysts Offer Insights on Industrial Goods Companies: Parker Hannifin (PH) and Aptiv (APTV),TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-parker-hannifin-ph-and-aptiv-aptv-1032775837
378,11/3/2023 12:21:06 PM,Wall Street Analysts Are Bullish on Top Industrial Goods Picks,TipRanks,/news/stocks/wall-street-analysts-are-bullish-on-top-industrial-goods-picks-1032777948
379,11/3/2023 1:57:30 PM,RBC Capital Remains a Buy on Aptiv (APTV),TipRanks,/news/stocks/rbc-capital-remains-a-buy-on-aptiv-aptv-1032778112
380,11/6/2023 2:00:43 PM,9 Analysts Have This to Say About Aptiv,Benzinga,/news/stocks/9-analysts-have-this-to-say-about-aptiv-1032781648
381,11/7/2023 9:30:00 PM,Quant Ratings Updated on 122 Stocks,InvestorPlace,/news/stocks/110723-quant-ratings-1032789844
382,11/8/2023 12:36:32 PM,"Analysts Offer Insights on Industrial Goods Companies: JELD-WEN (JELD), Cargojet (OtherCGJTF) and Aptiv (APTV)",TipRanks,/news/stocks/analysts-offer-insights-on-industrial-goods-companies-jeld-wen-jeld-cargojet-othercgjtf-and-aptiv-aptv-1032797018
383,11/10/2023 7:33:26 PM,Quant Ratings Updated on 122 Stocks,InvestorPlace,/news/stocks/110723-quant-ratings-2-1032807879
384,11/15/2023 3:44:47 PM,"There’s an Opportunity Brewing in Auto-Tech Enablers, Says Goldman Sachs – Here Are Two Stocks the Banking Giant Likes",TipRanks,/news/stocks/there-s-an-opportunity-brewing-in-auto-tech-enablers-says-goldman-sachs-–-here-are-two-stocks-the-banking-giant-likes-1032825069
385,11/21/2023 10:30:19 AM,Analysts Conflicted on These NA Names: Aptiv (APTV) and Fox Factory Holding (FOXF),TipRanks,/news/stocks/analysts-conflicted-on-these-na-names-aptiv-aptv-and-fox-factory-holding-foxf-1032840918
386,11/26/2023 5:30:39 PM,3 ESG  Stocks to Profit While Making a Positive Impact,InvestorPlace,/news/stocks/3-esg-stocks-to-profit-while-making-a-positive-impact-1032849549
387,11/28/2023 10:15:23 AM,Auto Tech Stocks: Keep Rolling On,TipRanks,/news/stocks/auto-tech-stocks-keep-rolling-on-1032856488
388,12/6/2023 3:26:56 PM,2024's Potential Stock Surprises: Goldman Sachs Unveils S&P 500 Laggards For Major Gains,Benzinga,/news/stocks/2024-s-potential-stock-surprises-goldman-sachs-unveils-s-p-500-laggards-for-major-gains-1032878413
389,12/13/2023 9:47:55 AM,Aptiv (APTV) Receives a Hold from Wells Fargo,TipRanks,/news/stocks/aptiv-aptv-receives-a-hold-from-wells-fargo-1032898812
390,12/14/2023 8:47:11 PM,3 Heavily Undervalued Industrial Stocks to Buy in December,InvestorPlace,/news/stocks/3-heavily-undervalued-industrial-stocks-to-buy-in-december-1032902678
391,12/20/2023 12:58:48 AM,3 Sleeper Stocks That Are Ready for a Massive Breakout Rally,InvestorPlace,/news/stocks/3-sleeper-stocks-that-are-ready-for-a-massive-breakout-rally-1032914415
